"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2000",4850,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2001",4754.1,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2002",4606.5,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2003",4511.4,"B"
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4276.3,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4177.8,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4019.8,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2007",3947.2,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2008",3832.2,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2009",3773.3,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2010",3588.4,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2011",3615.7,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2012",3549,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3417,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2014",3255,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2015",3322.7,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2016",3189.8,
"ITA","YRLIFELOST","TOT","100000HAB_0_69","A","2017",3190.9,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1960",14871.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1961",14050.3,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1962",13488.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1963",12517.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1964",11971.5,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1965",11707.5,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1966",10941.6,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1967",10675.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1968",10407.9,"B"
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1969",10192.3,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1970",10021.7,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1971",9355.1,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1972",8905.5,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1973",8719.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1974",8337.9,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1975",7876.6,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1976",7498.9,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1977",7147,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1978",6908.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1979",6598.1,"B"
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1980",6507.7,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1981",6279.6,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1982",6054.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1983",6077.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1984",5892.9,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1985",5699.1,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1986",5510,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1987",5301.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1988",5256,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1989",5109.5,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1990",5073.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1991",4995.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1992",5010.4,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1993",4937.4,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1994",4811.5,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1995",4909,"B"
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1996",4656.1,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1997",4560.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1998",4642.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","1999",4594.4,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2000",4419.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2001",4298.5,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2002",4196.7,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2003",4177.7,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4075.3,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4072.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2006",3956.3,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2007",3874.9,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2008",3822,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2009",3736.1,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2010",3677.6,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2011",3873.5,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2012",3507.6,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3410.2,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2014",3332.6,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2015",3205.6,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2016",3150.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2017",3064.8,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2018",3036.3,
"JPN","YRLIFELOST","TOT","100000HAB_0_69","A","2019",2994.8,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1985",11429.4,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1986",10660.8,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1987",10312.5,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1988",9717.9,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1989",9495.8,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1990",9164.8,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1991",9459.6,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1992",9130.1,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1993",8804,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1994",8635.5,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1995",8344.9,"B"
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1996",8034.4,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1997",7968,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1998",7531.6,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","1999",7254.1,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2000",7012.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2001",6573.8,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2002",6258.4,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2003",6066.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5729.9,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2005",5422.2,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2006",5070.9,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4954.3,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4745.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4659.4,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4527.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4322.2,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4117.3,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3945.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2014",3777.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2015",3611.4,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2016",3505.3,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2017",3325,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2018",3320.7,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2019",3224.4,
"KOR","YRLIFELOST","TOT","100000HAB_0_69","A","2020",3146.9,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1967",12966.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1968",11776.4,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1969",12169.9,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1970",12810.9,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1971",12491.2,"B"
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1972",11612.8,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1973",11502.4,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1974",11118.3,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1975",11230.6,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1976",10974.3,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1977",9817.7,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1978",10167.2,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1979",9730.1,"B"
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1980",9436.3,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1981",10118.4,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1982",10155.7,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1983",8918.2,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1984",9371.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1985",8722.2,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1986",8023.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1987",8623.6,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1988",8290.2,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1989",7792.1,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1990",7772.3,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7985,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1992",7180.7,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1993",7386.2,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6705.9,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6506.9,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6798.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6114.3,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6017.4,"B"
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5297.9,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5486.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5459.9,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5402.4,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5198.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4695.4,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4470.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4732.4,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4363.7,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2008",3722.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2009",3848.8,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2010",3944.1,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2011",3865,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2012",3506.5,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3513.8,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2014",3275.4,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2015",3105,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2016",3186.8,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2017",3161.9,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2018",2916,
"LUX","YRLIFELOST","TOT","100000HAB_0_69","A","2019",2941.3,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1969",26505,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1970",25840.1,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1971",23598.6,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1972",23668.6,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1973",22664.5,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1979",17337.1,"B"
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1980",18450.5,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1981",16491.5,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1982",15516.3,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1983",14944.4,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1984",14290,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1985",13789.9,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1986",12944.4,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1987",13236.9,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1988",12909.2,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1989",13051,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1990",12626.6,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1991",11806.5,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1992",11716.7,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1993",11539.4,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1994",11260.9,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1995",11070.1,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1996",10470.6,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1997",10329,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1998",10150.5,"B"
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","1999",9815.5,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2000",9955,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2001",9154.9,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2002",9222.2,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2003",9115.8,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2004",8893.3,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2005",9378.6,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2006",8744.7,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2007",8623.9,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2008",8897.2,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2009",9032.4,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2010",9214.5,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2011",8740.6,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2012",8611.1,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2013",8328.7,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2014",8438,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2015",8425.6,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2016",8713.3,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2017",8886,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2018",8787,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2019",8868.8,
"MEX","YRLIFELOST","TOT","100000HAB_0_69","A","2020",12474.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1960",8815,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1961",8689.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1962",8865.9,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1963",8847.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1964",8772.7,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1965",8734.4,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1966",8780.9,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1967",8652.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1968",8678.3,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1969",8821.2,"B"
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1970",8767.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1971",8476.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1972",8473,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1973",8182.9,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1974",7875.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1975",7807.3,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1976",7762,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1977",7525.3,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1978",7529.4,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1979",7214.2,"B"
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1980",7133.9,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1981",6940.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1982",6895.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1983",6746.5,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1984",6697.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1985",6618.4,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1986",6674.2,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1987",6439.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1988",6212.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1989",6284.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1990",6197.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1991",6090.3,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1992",5971.7,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1993",6041.2,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1994",5795.6,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1995",5731,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1996",5712,"B"
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1997",5480.6,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1998",5436.6,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","1999",5469.6,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5379.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5256.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5165.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5031.9,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2004",4746.8,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2005",4588.7,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4390.5,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4213.7,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4175,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4074,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2010",3987.6,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2011",3895,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2012",3875.5,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2013",3756.7,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2014",3663.7,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2015",3610.6,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2016",3637.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2017",3547.3,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2018",3486.1,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2019",3408.4,
"NLD","YRLIFELOST","TOT","100000HAB_0_69","A","2020",3533.8,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1960",11449.8,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1961",11760.6,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1962",11271.1,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1963",11153.9,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1964",11081.1,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1965",11271.8,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1966",11351.3,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1967",11319,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1968",11416,"B"
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1969",11100.1,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1970",11408.7,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1971",10977.4,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1972",10533,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1973",10930.9,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1974",10666,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1975",10510.7,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1976",10087.7,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1977",10766.7,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1978",9950.2,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1979",9780.4,"B"
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1980",9750.5,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1981",9295.2,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1982",9221.9,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1983",9020,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1984",8632.6,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1985",8838.4,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1986",8844.6,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1987",8746.8,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1988",8529.8,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1989",8306,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1990",8014.7,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1991",7503,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1992",7323.3,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1993",7096.4,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1994",6758,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1995",6915.4,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1996",6791.1,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1997",6529.2,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1998",6096.5,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","1999",6047,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2000",5751.7,"B"
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2001",5646,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2002",5542.1,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2003",5377.6,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2004",5228.4,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2005",5009,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2006",4879.3,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2007",4922,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2008",4837.5,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2009",4775,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2010",4550.1,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2011",4582.2,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2012",4360.7,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2013",4182.7,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2014",4196,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2015",4130.4,
"NZL","YRLIFELOST","TOT","100000HAB_0_69","A","2016",4065.6,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1960",8893.2,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1961",8923.3,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1962",8997,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1963",8972.5,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1964",8819.4,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1965",8856.2,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1966",8502.8,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1967",8523.1,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1968",8533.1,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1969",8827.3,"B"
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1970",8411.2,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1971",8306.5,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1972",8153.6,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1973",8004.9,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1974",7847.8,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1975",7786.7,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1976",7592.8,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1977",7361.3,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1978",7297.3,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1979",7349.7,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1980",7236.2,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1981",7019,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1982",7065,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1983",6995.4,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1984",6857.7,
"NOR","YRLIFELOST","TOT","100000HAB_0_69","A","1985",7083.4,
